id,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,job_11,job_al,job_am,job_ax,job_bf,job_by,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,area_a,area_b,area_c,area_d,product_a,product_b,product_c,product_d,product_e,product_f,product_g,age,age_pred
1,-0.6321847935692909,-0.6726941103346477,-0.1909276038940481,9.017895490336436,-0.2152017535068336,11.738934944499087,49,0.8858267716535433,0.4921259842519685,0.0710999581764951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,49.0,48.167896
2,0.3441548331047855,-0.21210554836237058,0.8757070547319187,7.766642806012884,0.19828332248099814,6.805395531825207,51,0.8740157480314961,0.3425196850393701,0.4008085877596543,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,51.0,51.012005
3,-0.19507919856614916,1.1335355444585955,-0.1909276038940481,3.632068718682892,-0.714829553658797,13.671771813966558,44,0.9448818897637796,0.7244094488188977,0.2077234072215251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,44.0,43.47097
4,-0.5484662160792774,-0.4469154034854923,-0.1909276038940481,5.37294201861131,-0.5425441053305338,4.333286497119573,50,0.889763779527559,0.4448818897637795,0.3612156698731353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,50.0,49.48523
5,-2.9492558405871216,1.6483109960746696,1.9423417133578853,3.822476735862563,-0.47362992599922843,5.967120977940144,38,0.7440944881889764,0.6614173228346457,0.0680329011571169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,38.0,38.121735
6,1.42252004807136,1.6031552547048387,-0.1909276038940481,14.893342877594849,0.6806825778001352,20.34059294646621,43,0.8661417322834646,0.6732283464566929,0.4735814861285375,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,43.0,42.531555
7,-1.881792553401802,0.8174453548697782,1.9423417133578853,3.822476735862563,-0.24965884317248624,9.480399044541238,39,0.9763779527559056,0.8740157480314961,0.0921511222640457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,39.0,38.312496
8,-0.1913766570555343,0.48329286873302824,0.8757070547319187,4.31209735146743,-0.5253155604977074,29.21989602360545,44,1.0,0.7244094488188977,0.1628328453924439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,44.0,43.751415
9,1.058128254401682,0.9348502824313388,-1.257562262520015,25.09377236936292,2.093423254091894,10.927357032457495,45,0.952755905511811,0.6811023622047244,0.096333472745016,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,45.0,45.279873
10,0.6501287496069847,1.4225322892255141,-0.1909276038940481,2.816034359341446,-0.7665151881572759,21.915694815231134,42,0.8976377952755905,0.7244094488188977,0.1739857800083647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,42.0,41.78126
11,-0.4173345375783349,-0.8713793723619042,-1.257562262520015,8.963493199713671,-0.19797320867400728,12.491780244485035,48,0.8779527559055118,0.5118110236220472,0.383382127422278,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48.0,48.18219
12,-1.142312735031781,0.022704306760750723,-0.1909276038940481,6.08017179670723,-0.5425441053305338,13.335394126738796,49,0.9566929133858268,0.5551181102362205,0.3584274362191552,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,49.0,48.04862
13,-0.1331644766386453,-0.4649777000334245,0.8757070547319187,9.289906943450251,0.6979111226329615,8.028101728256289,51,0.84251968503937,0.3425196850393701,0.0503276174543426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,51.0,50.58674
14,0.13650396338446943,-1.2506875998684854,-0.1909276038940481,6.760200429491769,-0.24965884317248624,23.59758325136996,45,0.8149606299212598,0.5236220472440944,0.1463822668339607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,45.0,45.530476
15,0.2603334072394771,1.2960962133899876,-0.1909276038940481,10.024337866857552,-1.0077148158168445,15.519179429534915,44,0.9291338582677166,0.7125984251968503,0.1948975324132162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,44.0,43.50619
16,-0.5083553497142832,-0.22113669663633687,0.8757070547319187,4.937723693629206,-0.33580156733661787,14.05086412814388,50,0.8976377952755905,0.4015748031496063,0.2081416422696222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,50.0,50.34007
17,-0.14766609755522014,-1.0520023378412287,0.8757070547319187,6.62419470293486,-0.11183048450987565,11.322467331740905,46,0.7047244094488189,0.3425196850393701,0.3605186114596403,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,46.0,47.07301
18,-1.4701933554717848,0.040766603308683314,-0.1909276038940481,2.0,-0.8182008226557549,10.083743150203738,48,0.9566929133858268,0.5748031496062992,0.0975881778893071,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,48.0,47.411213
19,1.0254224710579174,0.2665453101578389,-0.1909276038940481,17.749463135289908,1.197538922784925,17.062245328087677,47,0.9803149606299212,0.6299212598425197,0.410846228913983,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,47.0,46.61147
20,-0.15496833220115497,1.8018405167320954,1.9423417133578853,5.264137437365784,-0.008459215512917718,3.4789939581284246,39,0.65748031496063,0.5354330708661418,0.0213299874529485,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,39.0,39.113045
21,-1.8162781383389783,-0.31144817937599895,0.8757070547319187,10.813171080887615,1.5421098194414513,7.670366727553745,50,0.8858267716535433,0.3976377952755905,0.1247734560156141,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,50.0,50.060047
22,1.050928868131042,0.3568567928975013,-0.1909276038940481,3.142448103078024,-0.6803724639931443,19.89742869186455,46,0.9921259842519684,0.6614173228346457,0.096333472745016,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,46.0,45.96114
23,1.4698303007069942,-1.4313105653478098,-0.1909276038940481,6.896206156048676,-0.5253155604977074,12.08599128846424,44,0.8307086614173228,0.5905511811023622,0.684650773734839,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,44.0,44.019947
24,0.14370334965510942,-0.8984728171838031,-1.257562262520015,6.62419470293486,-0.7492866433244496,17.88450189686666,47,0.8976377952755905,0.547244094488189,0.2619545517914401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,47.0,47.486458
25,-0.12215970048209562,1.2509404720201562,-0.1909276038940481,3.142448103078024,-0.7492866433244496,16.143880848672193,43,0.9291338582677166,0.7440944881889764,0.0853199498117942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,43.0,37.39134
26,0.24212924481228745,-0.4559465517594585,1.9423417133578853,6.950608446671438,-0.11183048450987565,4.562877616973443,51,0.7795275590551181,0.2165354330708661,0.1845810678934894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,51.0,50.5453
27,-0.30430417312928715,-0.1759809552665057,0.8757070547319187,5.644953471725126,-0.49085847083205475,18.407756076998734,50,0.9173228346456692,0.4448818897637795,0.4422138575212603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,50.0,49.631298
28,1.0654304890476167,1.0341929134449674,-0.1909276038940481,20.251968503937007,1.0597105641223143,5.7001545595054095,42,0.9566929133858268,0.7716535433070866,0.3649797853060086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,42.0,42.35461
29,0.4133717896782242,-1.1603761171288232,-0.1909276038940481,2.816034359341446,-0.9560291813183655,9.501756358016015,46,0.8110236220472441,0.4881889763779528,0.1183605186114596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46.0,46.575314
30,0.1328014218738546,-0.1850121035404717,-0.1909276038940481,10.16034359341446,1.628252543605583,30.40522692145567,49,0.9251968503937008,0.4881889763779528,0.0715181932245922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.0,49.190693
31,0.5991159554607357,1.6663732926226023,-1.257562262520015,17.015032211882605,-2.006970416120771,8.001405086412813,46,0.9133858267716536,0.6338582677165354,0.1615781402481527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,46.0,46.03178
32,-0.9855718110824192,-0.21210554836237058,-0.1909276038940481,6.406585540443809,0.3188831363107824,8.24701419137277,50,0.9173228346456692,0.4606299212598425,0.3161856963613551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,50.0,49.899258
33,1.2366730339135534,-0.29338588282806666,-0.1909276038940481,11.819613457408732,0.18105477764817182,11.279752704791346,49,0.9212598425196852,0.5118110236220472,0.2354663320786282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.0,48.62697
34,1.211166636840429,-1.2687498964164179,-1.257562262520015,7.712240515390122,-0.11183048450987565,27.772938035689197,46,0.9015748031496064,0.5905511811023622,0.0939634741391328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,46.0,46.32832
35,1.2512775032054233,1.4767191788693117,-0.1909276038940481,16.987831066571225,1.8694521712651515,22.70057608542925,41,0.8779527559055118,0.7204724409448819,0.3011292346298619,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,41.0,41.44255
36,0.13650396338446943,-0.5011022931292897,-0.1909276038940481,5.454545454545455,-0.38748720183509683,5.240972319797667,50,0.8740157480314961,0.4173228346456692,0.2383939774153074,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,50.0,49.521767
37,-1.7033506222652255,1.5850929581569067,0.8757070547319187,9.534717251252683,-1.6796280642970711,4.231839258114373,40,0.8267716535433071,0.6929133858267716,0.2035410567405548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,40.0,40.337414
38,0.7375498686076131,0.031735455034717315,-0.1909276038940481,2.0,-0.8182008226557549,14.034846143037797,49,0.952755905511811,0.531496062992126,0.4684232538686741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49.0,48.80578
39,0.2639331003747971,0.5916666480206225,-0.1909276038940481,17.042233357193986,0.12936914314969286,31.110018266123365,44,0.9960629921259844,0.7440944881889764,0.1470793252474557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,44.0,44.196728
40,0.10729502480073008,1.2780339168420551,-0.1909276038940481,3.632068718682892,-0.4564013811664021,25.12463116481664,41,0.9173228346456692,0.7637795275590551,0.3055904084762303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,41.0,41.16727
41,0.21662284773916296,0.6639158342123527,-1.257562262520015,13.533285612025768,0.8185109364627458,31.12603625122945,45,0.9724409448818898,0.6968503937007874,0.2252892792416004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,45.0,45.51141
42,1.4990392392907335,-0.23919899318426915,1.9423417133578853,4.584108804581245,0.14659768798251918,12.128705915413798,51,0.8149606299212598,0.2283464566929134,0.1038617036107625,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,51.0,52.316185
43,0.08549116923822042,0.8896945410615079,0.8757070547319187,6.896206156048676,0.7151396674657878,35.24799775186174,39,0.968503937007874,0.8779527559055118,0.6768437195036944,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,39.0,39.69143
44,1.1820605466319845,1.115473247910663,-0.1909276038940481,24.0873299928418,2.0417376195934147,9.111985387101306,42,0.9488188976377953,0.7716535433070866,0.3867280078070542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,42.0,43.79584
45,-0.5375642882980226,1.4676880305953455,1.9423417133578853,14.485325697924123,2.644736688742336,9.688632850920332,37,0.8031496062992126,0.7677165354330708,0.1626934337097448,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,37.0,36.709892
46,1.3569027846332413,-0.9707220033755327,-0.1909276038940481,6.08017179670723,-1.0077148158168445,21.937052128705915,48,0.8622047244094488,0.5,0.355918025930573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,48.0,43.193626
47,-0.10765807956552081,-0.4559465517594585,-0.1909276038940481,4.31209735146743,-0.5597726501633601,19.21933398904033,49,0.905511811023622,0.4921259842519685,0.3373762721316046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,49.0,48.57757
48,-2.8472302522946236,0.07689119640454849,1.9423417133578853,3.822476735862563,-0.6803724639931443,6.009835604889701,48,0.9330708661417324,0.468503937007874,0.1088805241879269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,48.0,48.65142
49,1.1346474456210556,-1.2235941550465868,-0.1909276038940481,7.467430207587688,-0.06014485001139669,9.384291133904735,46,0.8385826771653543,0.531496062992126,0.3311027464101492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46.0,46.1398
50,0.46798427695979317,-0.3475727724718638,-0.1909276038940481,12.934860415175375,1.1113961986207932,22.129267949978924,50,0.8858267716535433,0.405511811023622,0.3510386170361076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,50.0,50.531193
51,0.0380780682272914,0.23042071706197373,-0.1909276038940481,9.697924123120972,0.025997874152734926,30.82169453421385,47,0.9724409448818898,0.6181102362204725,0.4993726474278545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,47.0,46.89793
52,0.0380780682272914,0.9438814307053045,-0.1909276038940481,2.816034359341446,-0.6803724639931443,8.48728396796403,43,0.968503937007874,0.7598425196850394,0.0472605604349644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,43.0,43.31686
53,1.003515767120113,-0.4559465517594585,-1.257562262520015,7.766642806012884,-0.6459153743274917,3.2814388084867216,47,0.9330708661417324,0.594488188976378,0.1856963613550815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,47.0,47.199345
54,-0.4282364653595897,-0.7268809999784449,0.8757070547319187,11.302791696492484,2.3001657920858096,3.9274975410987776,50,0.7637795275590551,0.2834645669291338,0.2696221943398856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,50.0,50.40092
55,-0.22418528877459365,-1.151344968854857,0.8757070547319187,5.37294201861131,-0.3013444776709652,10.393424195588029,46,0.7834645669291339,0.4606299212598425,0.3893768297783354,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,46.0,45.601845
56,0.44247787988666865,-1.2868121929643501,0.8757070547319187,13.533285612025768,-0.663143919160318,20.15905578193059,45,0.7992125984251969,0.5236220472440944,0.4153074027603513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,45.0,44.75409
